floatWear,formattedPrice,price,currencyCode,item,source,rarity,timestamp
0.25154605507851,5.4,24.7,PLN,P250 Visions,SCM,Classified,2023-05-05 23:25:43
0.22378948330879,5.38,5.38,EUR,P250 Visions,SCM,Classified,2023-05-05 23:25:43
0.2964683175087,5.42,24.78,PLN,P250 Visions,SCM,Classified,2023-05-05 23:25:43
0.24553528428078,5.4,5.95,USD,P250 Visions,SCM,Classified,2023-05-05 23:25:43
0.23609076440334,5.45,24.9,PLN,P250 Visions,SCM,Classified,2023-05-05 23:25:43
0.31068670749664,5.42,5.42,EUR,P250 Visions,SCM,Classified,2023-05-05 23:25:43
0.31012731790543,5.45,24.92,PLN,P250 Visions,SCM,Classified,2023-05-05 23:25:43
0.25223699212074,5.45,24.93,PLN,P250 Visions,SCM,Classified,2023-05-05 23:25:43
0.3050901889801,5.46,47.15,HKD,P250 Visions,SCM,Classified,2023-05-05 23:25:43
0.29703798890114,5.49,5.49,EUR,P250 Visions,SCM,Classified,2023-05-05 23:25:43
0.30816474556923,5.55,22.26,QAR,P250 Visions,SCM,Classified,2023-05-05 23:25:43
0.27503806352615,5.54,1380,ARS,P250 Visions,SCM,Classified,2023-05-05 23:25:43
0.28115206956863,5.58,6.15,USD,P250 Visions,SCM,Classified,2023-05-05 23:25:43
0.29884141683578,5.6,5.6,EUR,P250 Visions,SCM,Classified,2023-05-05 23:25:43
0.25645205378532,5.65,230,UAH,P250 Visions,SCM,Classified,2023-05-05 23:25:43
0.25657749176025,5.67,43.12,CNY,P250 Visions,SCM,Classified,2023-05-05 23:25:43
0.2777960896492,5.65,5.65,EUR,P250 Visions,SCM,Classified,2023-05-05 23:25:43
0.31446743011475,5.65,5.65,EUR,P250 Visions,SCM,Classified,2023-05-05 23:25:43
0.28978809714317,5.65,5.65,EUR,P250 Visions,SCM,Classified,2023-05-05 23:25:43
0.30703833699226,5.65,5.65,EUR,P250 Visions,SCM,Classified,2023-05-05 23:25:43
0.28371241688728,5.7,5.7,EUR,P250 Visions,SCM,Classified,2023-05-05 23:25:43
0.31310376524925,5.75,5.75,EUR,P250 Visions,SCM,Classified,2023-05-05 23:25:43
0.29006716609001,5.75,5.75,EUR,P250 Visions,SCM,Classified,2023-05-05 23:25:43
0.31062069535255,5.75,5.75,EUR,P250 Visions,SCM,Classified,2023-05-05 23:25:43
0.29976707696915,5.75,5.75,EUR,P250 Visions,SCM,Classified,2023-05-05 23:25:43
0.28331619501114,5.75,5.75,EUR,P250 Visions,SCM,Classified,2023-05-05 23:25:43
0.30521193146706,5.75,5.75,EUR,P250 Visions,SCM,Classified,2023-05-05 23:25:43
0.29178243875504,5.75,5.75,EUR,P250 Visions,SCM,Classified,2023-05-05 23:25:43
0.31385505199432,5.75,5.75,EUR,P250 Visions,SCM,Classified,2023-05-05 23:25:43
0.30813711881638,5.75,5.75,EUR,P250 Visions,SCM,Classified,2023-05-05 23:25:43
0.30130404233932,5.75,5.75,EUR,P250 Visions,SCM,Classified,2023-05-05 23:25:43
0.29631984233856,5.75,5.75,EUR,P250 Visions,SCM,Classified,2023-05-05 23:25:43
0.29503273963928,5.9,8.7,CAD,P250 Visions,SCM,Classified,2023-05-05 23:25:43
0.28532001376152,5.91,45,CNY,P250 Visions,SCM,Classified,2023-05-05 23:25:43
0.27525374293327,5.9,6.5,USD,P250 Visions,SCM,Classified,2023-05-05 23:25:43
0.29071095585823,5.9,6.5,USD,P250 Visions,SCM,Classified,2023-05-05 23:25:43
0.29035028815269,5.96,128,TRY,P250 Visions,SCM,Classified,2023-05-05 23:25:43
0.27727118134499,5.99,5.99,EUR,P250 Visions,SCM,Classified,2023-05-05 23:25:43
0.25649672746658,5.99,5.99,EUR,P250 Visions,SCM,Classified,2023-05-05 23:25:43
0.27428513765335,5.99,5.99,EUR,P250 Visions,SCM,Classified,2023-05-05 23:25:43
0.29260551929474,5.99,5.99,EUR,P250 Visions,SCM,Classified,2023-05-05 23:25:43
0.29098311066628,5.99,5.99,EUR,P250 Visions,SCM,Classified,2023-05-05 23:25:43
0.26137074828148,5.99,5.99,EUR,P250 Visions,SCM,Classified,2023-05-05 23:25:43
0.24388737976551,5.99,5.99,EUR,P250 Visions,SCM,Classified,2023-05-05 23:25:43
0.24669061601162,5.99,5.99,EUR,P250 Visions,SCM,Classified,2023-05-05 23:25:43
0.30371686816216,5.99,5.99,EUR,P250 Visions,SCM,Classified,2023-05-05 23:25:43
0.23830230534077,5.99,5.99,EUR,P250 Visions,SCM,Classified,2023-05-05 23:25:43
0.31199178099632,5.99,5.99,EUR,P250 Visions,SCM,Classified,2023-05-05 23:25:43
0.2749145925045,5.99,5.99,EUR,P250 Visions,SCM,Classified,2023-05-05 23:25:43
0.29421013593674,5.99,5.99,EUR,P250 Visions,SCM,Classified,2023-05-05 23:25:43
0.30077329277992,5.99,5.99,EUR,P250 Visions,SCM,Classified,2023-05-05 23:25:43
0.26266184449196,5.99,5.99,EUR,P250 Visions,SCM,Classified,2023-05-05 23:25:43
0.25921878218651,5.99,5.99,EUR,P250 Visions,SCM,Classified,2023-05-05 23:25:43
0.28750640153885,5.99,5.99,EUR,P250 Visions,SCM,Classified,2023-05-05 23:25:43
0.24393135309219,5.99,5.99,EUR,P250 Visions,SCM,Classified,2023-05-05 23:25:43
0.29948270320892,5.99,5.99,EUR,P250 Visions,SCM,Classified,2023-05-05 23:25:43
0.23953151702881,5.99,5.99,EUR,P250 Visions,SCM,Classified,2023-05-05 23:25:43
0.31186988949776,5.99,5.99,EUR,P250 Visions,SCM,Classified,2023-05-05 23:25:43
0.23532059788704,5.99,5.99,EUR,P250 Visions,SCM,Classified,2023-05-05 23:25:43
0.24144454300404,5.99,5.99,EUR,P250 Visions,SCM,Classified,2023-05-05 23:25:43
0.29267370700836,5.99,5.99,EUR,P250 Visions,SCM,Classified,2023-05-05 23:25:43
0.27991881966591,5.99,5.99,EUR,P250 Visions,SCM,Classified,2023-05-05 23:25:43
0.24341727793217,5.99,5.99,EUR,P250 Visions,SCM,Classified,2023-05-05 23:25:43
0.25166979432106,5.99,5.99,EUR,P250 Visions,SCM,Classified,2023-05-05 23:25:43
0.29978033900261,5.99,5.99,EUR,P250 Visions,SCM,Classified,2023-05-05 23:25:43
0.36671122908592,5.99,5.99,EUR,P250 Visions,SCM,Classified,2023-05-05 23:25:43
0.31388139724731,5.99,5.99,EUR,P250 Visions,SCM,Classified,2023-05-05 23:25:43
0.2614973783493,5.99,5.99,EUR,P250 Visions,SCM,Classified,2023-05-05 23:25:43
0.29541489481926,5.99,5.99,EUR,P250 Visions,SCM,Classified,2023-05-05 23:25:43
0.30637288093567,5.99,5.99,EUR,P250 Visions,SCM,Classified,2023-05-05 23:25:43
0.30154484510422,5.99,5.99,EUR,P250 Visions,SCM,Classified,2023-05-05 23:25:43
0.26059368252754,5.99,5.99,EUR,P250 Visions,SCM,Classified,2023-05-05 23:25:43
0.31217774748802,5.99,5.99,EUR,P250 Visions,SCM,Classified,2023-05-05 23:25:43
0.24645788967609,5.99,5.99,EUR,P250 Visions,SCM,Classified,2023-05-05 23:25:43
0.28725308179855,5.99,5.99,EUR,P250 Visions,SCM,Classified,2023-05-05 23:25:43
0.28106099367142,5.99,5.99,EUR,P250 Visions,SCM,Classified,2023-05-05 23:25:43
