Index,Price,Float,Condition,Name,Site,Timestamp
1,1.34,0.0615761727094650,FN,Galil_AR_Signal,Halo,2024-03-20 16:48:44
2,1.34,0.0595422200858592,FN,Galil_AR_Signal,Halo,2024-03-20 16:48:44
3,1.34,0.0656241104006767,FN,Galil_AR_Signal,Halo,2024-03-20 16:48:44
4,1.34,0.0627305358648300,FN,Galil_AR_Signal,Halo,2024-03-20 16:48:44
5,1.34,0.0685659050941467,FN,Galil_AR_Signal,Halo,2024-03-20 16:48:44
6,1.34,0.0612847022712230,FN,Galil_AR_Signal,Halo,2024-03-20 16:48:44
7,1.34,0.0567267611622810,FN,Galil_AR_Signal,Halo,2024-03-20 16:48:44
8,1.34,0.0562338456511497,FN,Galil_AR_Signal,Halo,2024-03-20 16:48:44
9,1.34,0.0604665428400039,FN,Galil_AR_Signal,Halo,2024-03-20 16:49:12
10,1.34,0.0655240342020988,FN,Galil_AR_Signal,Halo,2024-03-20 16:49:12
11,1.34,0.0618793442845344,FN,Galil_AR_Signal,Halo,2024-03-20 16:49:12
12,1.41,0.0689554065465927,FN,Galil_AR_Signal,Halo,2024-03-20 16:49:12
13,1.55,0.0682068839669227,FN,Galil_AR_Signal,Halo,2024-03-20 16:49:12
14,1.57,0.0671724528074264,FN,Galil_AR_Signal,Halo,2024-03-20 16:49:12
15,1.57,0.0695140063762664,FN,Galil_AR_Signal,Halo,2024-03-20 16:49:12
16,1.57,0.0632270872592926,FN,Galil_AR_Signal,Halo,2024-03-20 16:49:12
17,1.57,0.0680053085088729,FN,Galil_AR_Signal,Halo,2024-03-20 16:49:12
18,1.58,0.0415326058864593,FN,Galil_AR_Signal,Halo,2024-03-20 16:49:12
19,1.62,0.0538182705640792,FN,Galil_AR_Signal,Halo,2024-03-20 16:49:12
20,1.62,0.0428325161337852,FN,Galil_AR_Signal,Halo,2024-03-20 16:49:12
21,1.62,0.0620514079928398,FN,Galil_AR_Signal,Halo,2024-03-20 16:49:12
22,1.62,0.0561994016170501,FN,Galil_AR_Signal,Halo,2024-03-20 16:49:12
23,1.62,0.0595209822058677,FN,Galil_AR_Signal,Halo,2024-03-20 16:49:12
24,1.62,0.0668199509382247,FN,Galil_AR_Signal,Halo,2024-03-20 16:49:12
25,1.62,0.0623978748917579,FN,Galil_AR_Signal,Halo,2024-03-20 16:49:12
26,1.62,0.0444087013602256,FN,Galil_AR_Signal,Halo,2024-03-20 16:49:12
27,1.62,0.0634869709610939,FN,Galil_AR_Signal,Halo,2024-03-20 16:49:12
28,1.62,0.0434334129095077,FN,Galil_AR_Signal,Halo,2024-03-20 16:49:12
29,1.72,0.0505613535642623,FN,Galil_AR_Signal,Halo,2024-03-20 16:49:12
30,1.83,0.0657289326190948,FN,Galil_AR_Signal,Halo,2024-03-20 16:49:12
31,1.83,0.0588663220405578,FN,Galil_AR_Signal,Halo,2024-03-20 16:49:12
32,1.91,0.0695375353097915,FN,Galil_AR_Signal,Halo,2024-03-20 16:49:12
33,2.11,0.0455891899764537,FN,Galil_AR_Signal,Halo,2024-03-20 16:49:12
34,2.11,0.0412162616848945,FN,Galil_AR_Signal,Halo,2024-03-20 16:49:12
35,2.11,0.0566593110561370,FN,Galil_AR_Signal,Halo,2024-03-20 16:49:12
36,2.11,0.0417665950953960,FN,Galil_AR_Signal,Halo,2024-03-20 16:49:12
37,2.11,0.0590829066932201,FN,Galil_AR_Signal,Halo,2024-03-20 16:49:12
38,2.11,0.0658369436860084,FN,Galil_AR_Signal,Halo,2024-03-20 16:49:12
39,2.11,0.0599916353821754,FN,Galil_AR_Signal,Halo,2024-03-20 16:49:12
40,2.22,0.0691810250282287,FN,Galil_AR_Signal,Halo,2024-03-20 16:49:12
41,2.53,0.0668370053172111,FN,Galil_AR_Signal,Halo,2024-03-20 16:49:12
42,2.64,0.0688518658280372,FN,Galil_AR_Signal,Halo,2024-03-20 16:49:12
43,2.81,0.0573588199913501,FN,Galil_AR_Signal,Halo,2024-03-20 16:49:12
44,2.81,0.0596730224788188,FN,Galil_AR_Signal,Halo,2024-03-20 16:49:12
45,2.81,0.0605261549353599,FN,Galil_AR_Signal,Halo,2024-03-20 16:49:12
46,3.04,0.0544646717607975,FN,Galil_AR_Signal,Halo,2024-03-20 16:49:12
47,3.51,0.0540076754987239,FN,Galil_AR_Signal,Halo,2024-03-20 16:49:12
48,7.02,0.0642996430397033,FN,Galil_AR_Signal,Halo,2024-03-20 16:49:12
49,7.02,0.0689876750111579,FN,Galil_AR_Signal,Halo,2024-03-20 16:49:12
50,7.02,0.0001518087956355,FN,Galil_AR_Signal,Halo,2024-03-20 16:49:12
51,12.35,0.0081491377204656,FN,Galil_AR_Signal,Halo,2024-03-20 16:49:12
52,12.35,0.0152623178437352,FN,Galil_AR_Signal,Halo,2024-03-20 16:49:12
53,12.47,0.0513788834214210,FN,Galil_AR_Signal,Halo,2024-03-20 16:49:12
54,12.63,0.0616100952029228,FN,Galil_AR_Signal,Halo,2024-03-20 16:49:12
55,23.73,0.0633678585290908,FN,Galil_AR_Signal,Halo,2024-03-20 16:49:12
