Coll_ID,Item_ID,Price,Float,Condition,Name,Site,Timestamp,Collection
1,1,4.663935,0.4400778412818908,WW,Nova_Sobek's_Bite,Buff,2024-04-04 17:23:41,Anubis
2,6,4.665318,0.4441427886486053,WW,Nova_Sobek's_Bite,Buff,2024-04-04 17:23:41,Anubis
3,2,4.665318,0.4447462856769562,WW,Nova_Sobek's_Bite,Buff,2024-04-04 17:23:41,Anubis
4,3,4.665318,0.4460871815681457,WW,Nova_Sobek's_Bite,Buff,2024-04-04 17:23:41,Anubis
5,5,4.665318,0.4466254115104675,WW,Nova_Sobek's_Bite,Buff,2024-04-04 17:23:41,Anubis
6,4,4.665318,0.4467217922210693,WW,Nova_Sobek's_Bite,Buff,2024-04-04 17:23:41,Anubis
7,8,4.699876,0.4317208230495453,WW,Nova_Sobek's_Bite,Buff,2024-04-04 17:23:41,Anubis
8,7,4.699876,0.4456062316894531,WW,Nova_Sobek's_Bite,Buff,2024-04-04 17:23:41,Anubis
9,9,4.836725,0.4302260875701904,WW,Nova_Sobek's_Bite,Buff,2024-04-04 17:23:41,Anubis
10,10,4.838107,0.4143320620059967,WW,Nova_Sobek's_Bite,Buff,2024-04-04 17:23:41,Anubis
11,1,10.767453,0.0698419585824012,FN,Nova_Sobek's_Bite,Buff,2024-04-04 17:29:03,Anubis
12,2,10.781275,0.0684443935751915,FN,Nova_Sobek's_Bite,Buff,2024-04-04 17:29:03,Anubis
13,3,10.781275,0.0688790827989578,FN,Nova_Sobek's_Bite,Buff,2024-04-04 17:29:03,Anubis
14,4,10.947141,0.068528838455677,FN,Nova_Sobek's_Bite,Buff,2024-04-04 17:29:03,Anubis
15,5,10.98446,0.0657059326767921,FN,Nova_Sobek's_Bite,Buff,2024-04-04 17:29:03,Anubis
16,6,10.985843,0.0660926923155784,FN,Nova_Sobek's_Bite,Buff,2024-04-04 17:29:03,Anubis
17,7,10.985843,0.0683063715696334,FN,Nova_Sobek's_Bite,Buff,2024-04-04 17:29:03,Anubis
18,8,10.987225,0.0568077936768531,FN,Nova_Sobek's_Bite,Buff,2024-04-04 17:29:03,Anubis
19,10,10.988607,0.0592105314135551,FN,Nova_Sobek's_Bite,Buff,2024-04-04 17:29:03,Anubis
20,9,10.988607,0.0699076279997825,FN,Nova_Sobek's_Bite,Buff,2024-04-04 17:29:03,Anubis
21,1,11.33,0.0623639822006225,FN,Nova_Sobek's_Bite,CS2GO,2024-04-04 17:28:43,Anubis
22,2,11.34,0.0670410245656967,FN,Nova_Sobek's_Bite,CS2GO,2024-04-04 17:28:43,Anubis
23,3,11.36,0.0606308206915855,FN,Nova_Sobek's_Bite,CS2GO,2024-04-04 17:28:43,Anubis
24,1,11.38,0.0657317712903022,FN,Nova_Sobek's_Bite,Halo,2024-04-04 17:28:17,Anubis
25,2,11.39,0.0660926923155784,FN,Nova_Sobek's_Bite,Halo,2024-04-04 17:28:17,Anubis
26,7,11.4,0.0672416538000106,FN,Nova_Sobek's_Bite,CS2GO,2024-04-04 17:28:43,Anubis
27,10,11.51,0.0630228891968727,FN,Nova_Sobek's_Bite,CS2GO,2024-04-04 17:28:43,Anubis
28,4,11.83,0.0530191175639629,FN,Nova_Sobek's_Bite,Halo,2024-04-04 17:28:17,Anubis
29,5,11.83,0.0651264190673828,FN,Nova_Sobek's_Bite,Halo,2024-04-04 17:28:17,Anubis
30,6,11.85,0.0641375556588172,FN,Nova_Sobek's_Bite,Halo,2024-04-04 17:28:17,Anubis
31,8,13.27,0.0289806723594665,FN,Nova_Sobek's_Bite,Halo,2024-04-04 17:28:17,Anubis
32,9,13.96,0.031167535111308,FN,Nova_Sobek's_Bite,Halo,2024-04-04 17:28:17,Anubis
33,15,14.34,0.0530191175639629,FN,Nova_Sobek's_Bite,CS2GO,2024-04-04 17:28:43,Anubis
34,18,16.1,0.0289806723594665,FN,Nova_Sobek's_Bite,CS2GO,2024-04-04 17:28:43,Anubis
35,19,16.94,0.031167535111308,FN,Nova_Sobek's_Bite,CS2GO,2024-04-04 17:28:43,Anubis
36,12,23.39,0.0623545348644256,FN,Nova_Sobek's_Bite,Halo,2024-04-04 17:28:21,Anubis
