Index,Price,Float,Condition,Name,Site,Timestamp
1,15.6077,0.06998,FN,AWP_Atheris,Money,2024-04-17 21:12:33
2,15.6077,0.05928,FN,AWP_Atheris,Money,2024-04-17 21:12:33
3,15.6077,0.06838,FN,AWP_Atheris,Money,2024-04-17 21:12:33
4,15.6077,0.04608,FN,AWP_Atheris,Money,2024-04-17 21:12:33
5,15.6077,0.06978,FN,AWP_Atheris,Money,2024-04-17 21:12:33
6,15.6077,0.06988,FN,AWP_Atheris,Money,2024-04-17 21:12:33
7,15.6077,0.06118,FN,AWP_Atheris,Money,2024-04-17 21:12:33
8,15.6077,0.06938,FN,AWP_Atheris,Money,2024-04-17 21:12:33
9,15.6077,0.06678,FN,AWP_Atheris,Money,2024-04-17 21:12:33
10,15.6077,0.05468,FN,AWP_Atheris,Money,2024-04-17 21:12:33
11,15.6077,0.06298,FN,AWP_Atheris,Money,2024-04-17 21:12:33
12,15.6077,0.06968,FN,AWP_Atheris,Money,2024-04-17 21:12:33
13,15.6077,0.06618,FN,AWP_Atheris,Money,2024-04-17 21:12:33
14,15.6077,0.03728,FN,AWP_Atheris,Money,2024-04-17 21:12:33
15,15.6538,0.03688,FN,AWP_Atheris,Money,2024-04-17 21:12:33
16,15.9000,0.02968,FN,AWP_Atheris,Money,2024-04-17 21:12:33
17,16.0692,0.02548,FN,AWP_Atheris,Money,2024-04-17 21:12:33
18,16.0846,0.03178,FN,AWP_Atheris,Money,2024-04-17 21:12:33
19,16.0923,0.02498,FN,AWP_Atheris,Money,2024-04-17 21:12:33
20,16.1692,0.02338,FN,AWP_Atheris,Money,2024-04-17 21:12:33
21,16.9154,0.05778,FN,AWP_Atheris,Money,2024-04-17 21:12:33
22,17.0923,0.01118,FN,AWP_Atheris,Money,2024-04-17 21:12:33
23,17.7846,0.06338,FN,AWP_Atheris,Money,2024-04-17 21:12:33
24,17.8538,0.01798,FN,AWP_Atheris,Money,2024-04-17 21:12:33
25,18.0385,0.00448,FN,AWP_Atheris,Money,2024-04-17 21:12:33
26,6.8769,0.10558,MW,AWP_Atheris,Money,2024-04-17 21:12:33
27,7.1308,0.14028,MW,AWP_Atheris,Money,2024-04-17 21:12:33
28,7.1308,0.12998,MW,AWP_Atheris,Money,2024-04-17 21:12:33
29,3.0385,0.31628,FT,AWP_Atheris,Money,2024-04-17 21:12:33
30,3.0385,0.37398,FT,AWP_Atheris,Money,2024-04-17 21:12:33
31,3.0385,0.35648,FT,AWP_Atheris,Money,2024-04-17 21:12:33
32,3.3154,0.24978,FT,AWP_Atheris,Money,2024-04-17 21:12:33
33,3.3154,0.27438,FT,AWP_Atheris,Money,2024-04-17 21:12:33
34,3.3154,0.36328,FT,AWP_Atheris,Money,2024-04-17 21:12:33
35,3.3154,0.31228,FT,AWP_Atheris,Money,2024-04-17 21:12:33
36,3.3154,0.29618,FT,AWP_Atheris,Money,2024-04-17 21:12:33
37,3.3154,0.37788,FT,AWP_Atheris,Money,2024-04-17 21:12:33
38,3.3154,0.32168,FT,AWP_Atheris,Money,2024-04-17 21:12:33
39,3.3154,0.30658,FT,AWP_Atheris,Money,2024-04-17 21:12:33
40,3.3154,0.37698,FT,AWP_Atheris,Money,2024-04-17 21:12:33
41,3.3154,0.34608,FT,AWP_Atheris,Money,2024-04-17 21:12:33
42,3.4308,0.28508,FT,AWP_Atheris,Money,2024-04-17 21:12:33
43,3.4308,0.33698,FT,AWP_Atheris,Money,2024-04-17 21:12:33
44,3.4308,0.27318,FT,AWP_Atheris,Money,2024-04-17 21:12:33
45,3.4308,0.22428,FT,AWP_Atheris,Money,2024-04-17 21:12:33
46,3.4308,0.24938,FT,AWP_Atheris,Money,2024-04-17 21:12:33
47,3.4308,0.25368,FT,AWP_Atheris,Money,2024-04-17 21:12:33
48,3.4308,0.33508,FT,AWP_Atheris,Money,2024-04-17 21:12:33
49,3.4308,0.29468,FT,AWP_Atheris,Money,2024-04-17 21:12:33
50,3.4308,0.25258,FT,AWP_Atheris,Money,2024-04-17 21:12:33
51,3.4308,0.37478,FT,AWP_Atheris,Money,2024-04-17 21:12:33
52,3.4308,0.20758,FT,AWP_Atheris,Money,2024-04-17 21:12:33
53,3.4308,0.25508,FT,AWP_Atheris,Money,2024-04-17 21:12:33
54,3.4308,0.36048,FT,AWP_Atheris,Money,2024-04-17 21:12:33
55,3.4308,0.31278,FT,AWP_Atheris,Money,2024-04-17 21:12:33
56,3.4308,0.34098,FT,AWP_Atheris,Money,2024-04-17 21:12:33
57,1.3154,0.03348,FN,UMP-45_Moonrise,Money,2024-04-17 21:12:54
58,1.3154,0.04348,FN,UMP-45_Moonrise,Money,2024-04-17 21:12:54
59,1.2692,0.04428,FN,UMP-45_Moonrise,Money,2024-04-17 21:12:54
60,1.3154,0.04468,FN,UMP-45_Moonrise,Money,2024-04-17 21:12:54
61,1.3154,0.04668,FN,UMP-45_Moonrise,Money,2024-04-17 21:12:54
62,1.6231,0.04768,FN,Tec-9_Bamboozle,Money,2024-04-17 21:12:54
63,1.2692,0.04778,FN,UMP-45_Moonrise,Money,2024-04-17 21:12:54
64,1.3154,0.04918,FN,UMP-45_Moonrise,Money,2024-04-17 21:12:54
65,1.2692,0.05378,FN,MP5-SD_Gauss,Money,2024-04-17 21:12:54
66,1.6231,0.05448,FN,Tec-9_Bamboozle,Money,2024-04-17 21:12:54
67,1.6231,0.05598,FN,Tec-9_Bamboozle,Money,2024-04-17 21:12:54
68,1.3846,0.06128,FN,MP5-SD_Gauss,Money,2024-04-17 21:12:54
69,1.1615,0.06498,FN,UMP-45_Moonrise,Money,2024-04-17 21:12:54
70,1.6231,0.06698,FN,Tec-9_Bamboozle,Money,2024-04-17 21:12:54
71,1.3154,0.06728,FN,UMP-45_Moonrise,Money,2024-04-17 21:12:54
72,1.6231,0.06878,FN,Tec-9_Bamboozle,Money,2024-04-17 21:12:54
73,1.4385,0.06918,FN,Tec-9_Bamboozle,Money,2024-04-17 21:12:54
74,1.4385,0.06928,FN,Tec-9_Bamboozle,Money,2024-04-17 21:12:54
75,1.6231,0.06958,FN,Tec-9_Bamboozle,Money,2024-04-17 21:12:54
76,1.7231,0.07848,MW,Desert_Eagle_Light_Rail,Money,2024-04-17 21:12:54
77,1.7231,0.08068,MW,Desert_Eagle_Light_Rail,Money,2024-04-17 21:12:54
78,1.7231,0.08088,MW,Desert_Eagle_Light_Rail,Money,2024-04-17 21:12:54
79,1.7231,0.08228,MW,Desert_Eagle_Light_Rail,Money,2024-04-17 21:12:54
80,0.7462,0.08318,MW,Tec-9_Bamboozle,Money,2024-04-17 21:12:54
81,1.7231,0.08728,MW,Desert_Eagle_Light_Rail,Money,2024-04-17 21:12:54
82,1.6615,0.08738,MW,Desert_Eagle_Light_Rail,Money,2024-04-17 21:12:54
83,0.7462,0.08788,MW,Tec-9_Bamboozle,Money,2024-04-17 21:12:54
84,1.7231,0.09018,MW,Desert_Eagle_Light_Rail,Money,2024-04-17 21:12:54
85,0.6077,0.09088,MW,UMP-45_Moonrise,Money,2024-04-17 21:12:54
86,0.2385,0.42968,WW,MP5-SD_Gauss,Money,2024-04-17 21:13:08
87,0.2462,0.93468,BS,MP5-SD_Gauss,Money,2024-04-17 21:13:08
88,0.2615,0.41428,WW,MP5-SD_Gauss,Money,2024-04-17 21:13:08
89,0.2692,0.43178,WW,MP5-SD_Gauss,Money,2024-04-17 21:13:08
90,0.2692,0.41528,WW,MP5-SD_Gauss,Money,2024-04-17 21:13:08
91,0.2692,0.40428,WW,MP5-SD_Gauss,Money,2024-04-17 21:13:08
92,0.2692,0.42528,WW,MP5-SD_Gauss,Money,2024-04-17 21:13:08
93,0.2692,0.66008,BS,MP5-SD_Gauss,Money,2024-04-17 21:13:08
94,0.2692,0.43648,WW,MP5-SD_Gauss,Money,2024-04-17 21:13:08
95,0.2769,0.93808,BS,MP5-SD_Gauss,Money,2024-04-17 21:13:08
96,0.2769,0.64598,BS,MP5-SD_Gauss,Money,2024-04-17 21:13:08
97,0.2769,0.56748,BS,MP5-SD_Gauss,Money,2024-04-17 21:13:08
98,0.2769,0.46688,BS,MP5-SD_Gauss,Money,2024-04-17 21:13:08
99,0.2769,0.90108,BS,MP5-SD_Gauss,Money,2024-04-17 21:13:08
100,0.2769,0.87868,BS,MP5-SD_Gauss,Money,2024-04-17 21:13:08
101,0.2923,0.50988,BS,Tec-9_Bamboozle,Money,2024-04-17 21:13:08
102,0.3077,0.51958,BS,Tec-9_Bamboozle,Money,2024-04-17 21:13:08
103,0.3077,0.73898,BS,Tec-9_Bamboozle,Money,2024-04-17 21:13:08
104,0.3077,0.61848,BS,Tec-9_Bamboozle,Money,2024-04-17 21:13:08
105,0.3077,0.59358,BS,Tec-9_Bamboozle,Money,2024-04-17 21:13:08
106,0.3077,0.60028,BS,Tec-9_Bamboozle,Money,2024-04-17 21:13:08
107,0.3077,0.53118,BS,Tec-9_Bamboozle,Money,2024-04-17 21:13:08
108,0.3077,0.71388,BS,Tec-9_Bamboozle,Money,2024-04-17 21:13:08
109,0.3077,0.63288,BS,Tec-9_Bamboozle,Money,2024-04-17 21:13:08
110,0.3077,0.69848,BS,Tec-9_Bamboozle,Money,2024-04-17 21:13:08
111,0.3385,0.44438,WW,Tec-9_Bamboozle,Money,2024-04-17 21:13:08
112,0.3385,0.24788,FT,UMP-45_Moonrise,Money,2024-04-17 21:13:08
113,0.3385,0.25528,FT,MP5-SD_Gauss,Money,2024-04-17 21:13:08
114,0.3385,0.40028,WW,Tec-9_Bamboozle,Money,2024-04-17 21:13:08
115,0.3462,0.17818,FT,UMP-45_Moonrise,Money,2024-04-17 21:13:08
116,0.3462,0.27398,FT,UMP-45_Moonrise,Money,2024-04-17 21:13:08
117,0.3462,0.20958,FT,MP5-SD_Gauss,Money,2024-04-17 21:13:08
118,0.3462,0.18678,FT,UMP-45_Moonrise,Money,2024-04-17 21:13:08
119,0.3462,0.43958,WW,Tec-9_Bamboozle,Money,2024-04-17 21:13:08
120,0.3462,0.19688,FT,MP5-SD_Gauss,Money,2024-04-17 21:13:08
121,0.3462,0.23508,FT,UMP-45_Moonrise,Money,2024-04-17 21:13:08
122,0.3462,0.16908,FT,UMP-45_Moonrise,Money,2024-04-17 21:13:08
123,0.3462,0.39978,WW,Tec-9_Bamboozle,Money,2024-04-17 21:13:08
124,0.3462,0.44558,WW,Tec-9_Bamboozle,Money,2024-04-17 21:13:08
125,0.3462,0.34738,FT,UMP-45_Moonrise,Money,2024-04-17 21:13:08
126,0.3462,0.44178,WW,Tec-9_Bamboozle,Money,2024-04-17 21:13:08
127,0.3462,0.39268,WW,Tec-9_Bamboozle,Money,2024-04-17 21:13:08
128,0.3462,0.20808,FT,MP5-SD_Gauss,Money,2024-04-17 21:13:08
129,0.3462,0.25158,FT,MP5-SD_Gauss,Money,2024-04-17 21:13:08
130,0.3462,0.21378,FT,MP5-SD_Gauss,Money,2024-04-17 21:13:08
131,0.3462,0.38538,WW,Tec-9_Bamboozle,Money,2024-04-17 21:13:08
132,0.3462,0.23228,FT,MP5-SD_Gauss,Money,2024-04-17 21:13:08
133,0.3462,0.15648,FT,UMP-45_Moonrise,Money,2024-04-17 21:13:08
134,0.3462,0.36158,FT,MP5-SD_Gauss,Money,2024-04-17 21:13:08
135,0.3462,0.16318,FT,UMP-45_Moonrise,Money,2024-04-17 21:13:08
136,0.3462,0.16518,FT,UMP-45_Moonrise,Money,2024-04-17 21:13:08
137,0.3692,0.23538,FT,Tec-9_Bamboozle,Money,2024-04-17 21:13:08
138,0.3846,0.25238,FT,Tec-9_Bamboozle,Money,2024-04-17 21:13:08
139,0.3846,0.37968,FT,Tec-9_Bamboozle,Money,2024-04-17 21:13:08
140,0.3846,0.20548,FT,Tec-9_Bamboozle,Money,2024-04-17 21:13:08
141,0.3846,0.34998,FT,Tec-9_Bamboozle,Money,2024-04-17 21:13:08
142,0.3846,0.32178,FT,Tec-9_Bamboozle,Money,2024-04-17 21:13:08
143,0.3846,0.33078,FT,Tec-9_Bamboozle,Money,2024-04-17 21:13:08
