Index,Price,Float,Condition,Name,Site,Timestamp
1,0.33,0.4279392063617706,WW,Glock-18_Umbral_Rabbit,Halo,2024-03-20 21:17:00
2,0.49,0.4298709332942962,WW,Glock-18_Umbral_Rabbit,Halo,2024-03-20 21:17:00
3,0.49,0.3920239806175231,WW,Glock-18_Umbral_Rabbit,Halo,2024-03-20 21:17:00
4,0.49,0.4340427517890930,WW,Glock-18_Umbral_Rabbit,Halo,2024-03-20 21:17:00
5,0.49,0.3930831849575042,WW,Glock-18_Umbral_Rabbit,Halo,2024-03-20 21:17:00
6,0.54,0.4384521842002868,WW,Glock-18_Umbral_Rabbit,Halo,2024-03-20 21:17:00
7,0.54,0.4225384593009948,WW,Glock-18_Umbral_Rabbit,Halo,2024-03-20 21:17:00
8,0.71,0.4309288859367370,WW,Glock-18_Umbral_Rabbit,Halo,2024-03-20 21:17:00
9,0.77,0.3936519622802734,WW,Glock-18_Umbral_Rabbit,Halo,2024-03-20 21:17:05
10,0.77,0.4307054877281188,WW,Glock-18_Umbral_Rabbit,Halo,2024-03-20 21:17:05
11,0.83,0.3897017836570739,WW,Glock-18_Umbral_Rabbit,Halo,2024-03-20 21:17:05
12,0.98,0.3916398882865905,WW,Glock-18_Umbral_Rabbit,Halo,2024-03-20 21:17:05
13,0.98,0.4423528611660003,WW,Glock-18_Umbral_Rabbit,Halo,2024-03-20 21:17:05
14,3.23,0.3983240127563476,WW,Glock-18_Umbral_Rabbit,Halo,2024-03-20 21:17:05
15,3.23,0.4432753622531890,WW,Glock-18_Umbral_Rabbit,Halo,2024-03-20 21:17:05
16,3.23,0.4318872392177581,WW,Glock-18_Umbral_Rabbit,Halo,2024-03-20 21:17:05
17,3.23,0.4457690715789794,WW,Glock-18_Umbral_Rabbit,Halo,2024-03-20 21:17:11
18,5.47,0.4161907732486724,WW,Glock-18_Umbral_Rabbit,Halo,2024-03-20 21:17:11
19,5.47,0.4385752677917480,WW,Glock-18_Umbral_Rabbit,Halo,2024-03-20 21:17:11
20,5.59,0.4099233448505401,WW,Glock-18_Umbral_Rabbit,Halo,2024-03-20 21:17:11
