Index,Price,Float,Condition,Name,Site,Timestamp
1,0.49,0.2346505969762802,FT,Galil_AR_Signal,Halo,2024-03-20 16:45:41
2,0.49,0.3431171178817749,FT,Galil_AR_Signal,Halo,2024-03-20 16:45:41
3,0.49,0.3466828167438507,FT,Galil_AR_Signal,Halo,2024-03-20 16:45:41
4,0.49,0.3064952790737152,FT,Galil_AR_Signal,Halo,2024-03-20 16:45:41
5,0.58,0.3145849108695983,FT,Galil_AR_Signal,Halo,2024-03-20 16:45:41
6,0.58,0.1969843208789825,FT,Galil_AR_Signal,Halo,2024-03-20 16:45:41
7,0.58,0.2710694074630737,FT,Galil_AR_Signal,Halo,2024-03-20 16:45:41
8,0.58,0.1999929845333099,FT,Galil_AR_Signal,Halo,2024-03-20 16:45:41
9,0.58,0.2229795008897781,FT,Galil_AR_Signal,Halo,2024-03-20 16:45:53
10,0.58,0.2205183207988739,FT,Galil_AR_Signal,Halo,2024-03-20 16:45:53
11,0.58,0.2024232894182205,FT,Galil_AR_Signal,Halo,2024-03-20 16:45:53
12,0.58,0.3503864705562591,FT,Galil_AR_Signal,Halo,2024-03-20 16:45:53
13,0.58,0.1959980279207229,FT,Galil_AR_Signal,Halo,2024-03-20 16:45:53
14,0.58,0.2008268088102340,FT,Galil_AR_Signal,Halo,2024-03-20 16:45:53
15,0.58,0.2306855618953704,FT,Galil_AR_Signal,Halo,2024-03-20 16:45:53
16,0.58,0.2131162881851196,FT,Galil_AR_Signal,Halo,2024-03-20 16:45:53
17,0.58,0.2210833281278610,FT,Galil_AR_Signal,Halo,2024-03-20 16:46:01
18,0.58,0.1982277482748031,FT,Galil_AR_Signal,Halo,2024-03-20 16:46:01
19,0.58,0.1843931376934051,FT,Galil_AR_Signal,Halo,2024-03-20 16:46:01
20,0.58,0.2816225886344909,FT,Galil_AR_Signal,Halo,2024-03-20 16:46:01
21,0.58,0.2512795925140380,FT,Galil_AR_Signal,Halo,2024-03-20 16:46:01
22,0.58,0.2146621197462081,FT,Galil_AR_Signal,Halo,2024-03-20 16:46:01
23,0.58,0.3018835484981536,FT,Galil_AR_Signal,Halo,2024-03-20 16:46:01
24,0.58,0.1983130425214767,FT,Galil_AR_Signal,Halo,2024-03-20 16:46:01
25,0.58,0.2189640104770660,FT,Galil_AR_Signal,Halo,2024-03-20 16:46:15
26,0.58,0.1983083039522171,FT,Galil_AR_Signal,Halo,2024-03-20 16:46:15
27,0.58,0.3682849109172821,FT,Galil_AR_Signal,Halo,2024-03-20 16:46:15
28,0.58,0.3080320656299591,FT,Galil_AR_Signal,Halo,2024-03-20 16:46:15
29,0.58,0.3021633028984069,FT,Galil_AR_Signal,Halo,2024-03-20 16:46:15
30,0.58,0.2131094336509704,FT,Galil_AR_Signal,Halo,2024-03-20 16:46:15
31,0.58,0.2845960259437561,FT,Galil_AR_Signal,Halo,2024-03-20 16:46:15
32,0.58,,FT,Galil_AR_Signal,Halo,2024-03-20 16:46:15
